fileid,lon,lat,date,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10
290234,-0.1520512,51.5046434,202407,0.15029651,0.16423029,0.28214982,-0.040010933,-0.019197132,-0.021208692,-0.030139895,-0.045410316,0.024142776,-0.011787705
290827,-0.124860119,51.52684127,202209,-0.01885341,0.046051737,-0.07835414,-0.11125296,-0.025697196,-0.06096499,-0.055552747,0.03651369,0.0149280485,0.019987151
290830,-0.12499832,51.52839066,202107,-0.11004193,0.14593753,-0.11840509,-0.009792592,0.02157891,-0.09859588,0.062894754,0.05660304,0.14985083,-0.025286967
290831,-0.125585611,51.52761803,202209,-0.13562876,0.18356922,-0.13040441,-0.11161095,0.0003990134,0.009793858,0.00053105725,0.0063208155,0.044662002,-0.06724355
290832,-0.125404236,51.52742384,202209,-0.1387383,0.24091858,-0.1729108,-0.0014606566,-0.020985464,-0.024160462,0.013653352,0.02427717,0.038680233,0.030789059
290833,-0.125222862,51.52722965,202209,-0.02574916,0.1886117,-0.1518841,-0.022015389,-0.0013324865,-0.04317483,0.049760565,0.026992554,0.073516876,-0.0035153083
290834,-0.12504149,51.52703546,202209,0.078025974,0.21178891,-0.09870702,-0.100772485,0.013142175,-0.09972397,-0.042335417,0.05342641,0.056356117,-0.014199377
290835,-0.127324999,51.52735754,202209,-0.01876462,0.29138118,-0.05765693,0.061719134,-0.04763289,-0.08313827,-0.004686559,0.0076456475,0.053415537,0.095439024
290836,-0.127424575,51.52714275,202209,-0.025454402,0.2677577,-0.06670266,0.060464405,-0.036022995,-0.106912434,-0.0057462538,-0.0040623993,0.04104966,0.09771328
290837,-0.127437152,51.52691902,202209,0.016646469,0.28448102,-0.022660578,0.09375584,-0.081024505,-0.10293526,0.03771515,-0.00013317929,0.082394324,0.10704302
290838,-0.126890611,51.52636144,202209,-0.09104485,0.24450731,-0.01581695,0.039948277,-0.037493855,-0.077314526,0.009739586,-0.00060667493,0.04042223,0.048484035
290839,-0.125303571,51.52827129,202209,-0.18073966,0.031058917,0.03218226,-0.09523478,-0.011995124,0.039449748,0.008022812,0.08133561,0.045477774,-0.073989496
290840,-0.125608443,51.52815168,202209,-0.13627276,0.03823506,-0.026987782,-0.0031428642,0.05031799,0.07240626,-0.021989657,0.03271081,0.022321424,-0.023378864
290841,-0.126816153,51.52766129,202209,-0.09804202,0.20875439,-0.09685786,-0.015967086,0.06479178,0.026908753,0.02601546,0.023712453,0.077187486,-0.009241613
290842,-0.127119861,51.52754056,202209,-0.12471276,0.21838592,-0.007249278,0.0092444215,0.047120217,0.037852753,0.0029599466,0.024893634,0.050094586,0.040940356
290843,-0.132533494,51.51079481,202304,0.042114798,-0.20524447,-0.031121306,0.028017104,0.021017585,0.006191011,-0.055007655,-0.028417055,-0.015629737,-0.0213428
290844,-0.132377375,51.51059228,202304,-0.061478347,-0.14554916,0.035357114,0.057814177,0.074092634,-0.01250717,0.12631308,-0.10609241,-0.05674001,-0.11968153
290845,-0.132221251,51.51038975,202304,-0.09119813,-0.24137776,0.113411665,0.032410912,-0.15835612,-0.038192384,0.009525033,-0.036807198,0.013671022,0.004754467
290846,-0.126468,51.5277981,202209,-0.1513445,0.1736822,-0.060114216,-0.019031955,0.02059169,0.037601467,0.015987214,0.019496089,0.05527602,-0.061584875
290847,-0.133131088,51.51161259,202304,-0.1337674,-0.17629932,0.019622168,-0.018256474,-0.2077203,-0.015946759,-0.004048602,0.026224438,0.037396938,-0.06298679
290848,-0.132981471,51.51140821,202304,-0.16446248,-0.19295594,0.085800834,0.03946026,-0.15595281,0.059360534,-0.067137055,-0.049549166,0.034430157,-0.055918954
290849,-0.132836179,51.51120259,202304,-0.060937576,-0.15269314,-0.044471897,0.020960368,-0.08331133,0.03844488,-0.057017196,0.016207652,-0.013373484,-0.028955428
290850,-0.132689615,51.51099734,202304,-0.05393903,-0.17852493,-0.05451261,-0.049542584,-0.06798504,0.02612819,0.07527642,-0.12993577,-0.068024024,-0.06787435
290851,-0.125585087,51.5268186,202209,-0.19675982,0.17614895,-0.14822467,-0.04826989,0.024477037,-0.009500054,0.024289833,-0.05257658,-0.0056155017,0.04893493
290852,-0.125408599,51.52662266,202209,-0.16441518,0.13791524,-0.15585244,-0.07073277,0.014354055,-0.009450179,-0.009387529,-0.030206274,0.0114400685,0.05748581
290853,-0.1259484,51.5280064,202209,-0.12626179,0.110871464,-0.022889182,-0.02608551,0.011565408,0.061454073,-0.006969128,0.054763947,0.022037111,-0.031974986
290854,-0.125766988,51.52781222,202209,-0.10618067,0.08424418,-0.10756734,-0.0990359,-0.029860923,0.06523838,-0.02065684,-0.0030646222,0.012341268,-0.07658896
290855,-0.126291145,51.52760229,202209,-0.043876857,0.20259663,-0.10976117,-0.106790565,0.036996447,-0.031632233,-0.012234974,-0.03346099,0.08858511,-0.04534111
290856,-0.126114558,51.52740639,202209,-0.07232613,0.19053769,-0.16489081,-0.084173255,0.035227522,-0.09926538,0.008526674,0.010812153,0.06885433,-0.004936582
290857,-0.125938066,51.52721046,202209,-0.094788164,0.10797522,-0.16141754,-0.08017983,0.061836626,-0.062057596,0.030409912,0.015651722,0.03676877,-0.042496867
290858,-0.125761576,51.52701453,202209,-0.06451218,0.11284992,-0.20186956,-0.056947924,0.043980174,-0.097340256,0.030080616,0.037448913,0.06008194,0.02134169
290868,-0.133628802,51.51221009,202304,-0.020720895,-0.21436562,-0.081280164,-0.05336995,-0.07956191,-0.048850477,-0.021654947,0.0011638468,0.017989682,-0.03075304
290869,-0.133441853,51.51201802,202304,-0.14803283,-0.11617161,-0.08653588,-0.12145407,-0.16256173,0.07350546,-0.019288419,0.065395325,-0.009231419,-0.031709056
290870,-0.133280935,51.51181696,202304,-0.05948346,-0.11475017,-0.06575847,0.023134364,-0.15503635,0.01806944,-0.0008882764,0.08820571,0.11300713,-0.08792231
290875,-0.149916972,51.510392,202209,-0.03145241,0.058682058,-0.1722104,-0.029005019,0.050384194,-0.010961472,-0.009101452,0.038269036,0.011166421,-0.02882727
290876,-0.150261058,51.51032559,202209,-0.014482519,0.030506779,-0.13100818,-0.104659066,0.10764509,0.09414253,-0.040939394,0.0048328186,0.04085076,-0.023620008
290877,-0.150605144,51.51025918,202209,0.007449247,0.034228984,-0.13987724,-0.18061474,0.07982117,0.022498908,-0.03458143,0.057008367,-0.0006449432,-0.040702544
290878,-0.150949228,51.51019276,202209,0.054855328,0.053920522,-0.10990542,-0.08824206,0.021578144,-0.04284869,-0.023373835,0.057919208,0.0240751,-0.034411423
290883,-0.135085667,51.5138978,202407,-0.13777338,-0.104554586,-0.03875639,-0.12175204,-0.111312,0.105757676,-0.008298444,0.032656215,0.059321154,0.07847279
290884,-0.135628907,51.51363619,202407,-0.013040933,-0.12754647,0.0013589433,-0.011798794,0.028971998,-0.06615637,-0.01051797,0.057879236,0.06591219,0.06953111
290885,-0.135948854,51.513533,202407,-0.06782705,-0.097790204,0.050539434,-0.1195977,0.085189365,-0.0862092,-0.014724445,0.052101023,-0.011691916,0.0384934
290887,-0.151293311,51.51012635,202209,0.031065712,-0.018511083,-0.12631638,-0.102040894,0.06973513,0.0792701,-0.022444244,-0.001788658,0.044306513,-0.096741214
290888,-0.151637394,51.51005993,202209,-0.081516676,-0.03826749,-0.126688,-0.08291135,0.013417471,0.035683945,0.009654386,0.062515944,0.038329676,-0.065534845
290889,-0.1344381,51.5140939,202304,-0.18683422,-0.1659945,0.02629577,-0.15231003,-0.036085203,-0.049540352,0.1034521,-0.10759796,-0.06616613,-0.05172804
290890,-0.134767264,51.51400264,202303,-0.15045226,-0.21502028,-0.058620844,-0.0709414,-0.15524918,0.009458274,-0.03482558,0.007999738,-0.014599868,0.038651865
290917,-0.12336,51.5226485,202408,-0.010132662,0.08308924,0.017205644,-0.0061955415,0.06293153,-0.14210695,0.023331232,-0.0014324468,0.063862145,0.008328147
290918,-0.123232564,51.52243829,202408,-0.010132662,0.08308924,0.017205644,-0.0061955415,0.06293153,-0.14210695,0.023331232,-0.0014324468,0.063862145,0.008328147
290931,-0.136199342,51.51237207,202208,-0.09992135,-0.08956843,-0.032759827,-0.050460853,0.09380666,-0.048213437,-0.003960174,-0.009284723,-0.011019892,-0.008627685
290932,-0.136037435,51.51217131,202208,-0.045411836,-0.084944755,-0.015201484,-0.09605511,0.095407896,-0.036999173,-0.0074991435,0.0004590729,0.039157014,0.0053150617
290933,-0.135844644,51.51198228,202208,-0.21652767,0.051249836,-0.123561546,0.015492499,0.0012818889,-0.05189892,-0.046249844,-0.027616518,-0.048006035,0.047491856
290934,-0.135630503,51.51180157,202208,-0.16576749,0.01035532,-0.12924016,-0.008728545,-0.010196518,-0.07530731,0.0013439102,0.008376571,0.0074518565,0.0522897
290937,-0.1365231,51.5127736,202407,-0.13511981,-0.122207955,-0.060746994,-0.0020453862,-0.106948055,0.06027871,-0.013608562,-0.06370293,-0.027580993,-0.0074430685
290938,-0.136361251,51.51257282,202208,-0.2015521,-0.044999514,-0.098762855,-0.0079857055,-0.05340334,-0.049221363,0.015173949,0.011501362,-0.053056363,0.06179052
290939,-0.124940092,51.52662297,202209,-0.13234608,0.07162392,-0.116755694,-0.08748436,-0.10245173,0.02483696,-0.010589641,-0.0014569343,0.033364803,0.051913902
290940,-0.124324602,51.52685672,202208,0.026590774,-0.07487052,0.032111313,-0.16771631,-0.04683094,-0.04234666,-0.1073244,-0.034883775,0.023068251,0.063220665
290941,-0.128467678,51.52712013,202209,0.05624152,0.06795484,-0.021566616,-0.03255032,0.037536953,0.04412873,0.021527449,0.05817741,0.05060091,-0.0020374672
290942,-0.12834515,51.52733148,202209,0.0019625805,0.114179984,-0.12755539,-0.09561817,0.02223505,0.02643141,0.05309597,0.09175044,0.07912958,-0.016157253
290943,-0.126567149,51.52626477,202209,-0.09682666,0.24704146,-0.011771354,0.03378563,-0.030098211,0.0044459035,0.02351219,-0.0066647027,0.04399016,0.054487552
290944,-0.126213887,51.52622725,202209,-0.14808367,0.20719886,0.016545918,0.055780213,-0.035957735,-0.03715471,0.03583877,0.018328086,0.038491912,0.103716284
290945,-0.125861736,51.52627075,202209,-0.16361682,0.122025155,0.010888357,-0.07319804,0.004952255,0.0030399007,0.011353931,-0.0038602452,-0.019690963,0.09441529
290946,-0.12555456,51.52638818,202209,-0.098069996,0.01897521,-0.10920598,-0.08974272,-0.024278007,-0.031245578,0.0012771691,0.010027729,-0.040351797,0.08207469
290947,-0.131633562,51.52847664,202209,0.062777236,-0.0639287,-0.045938153,-0.079899214,0.12673265,0.040831476,-0.015822612,0.08055721,-0.014028308,0.020044416
290951,-0.128222621,51.52754283,202209,0.019296555,0.13589048,-0.16135806,-0.069292836,0.016547414,-0.039096784,0.07565106,0.10728455,0.11304459,-0.022197707
290952,-0.128067377,51.52773855,202209,-0.034474958,0.06342243,-0.052468017,-0.08645266,0.0828981,0.051402323,-0.023808599,0.08074305,0.04272447,0.011471766
290953,-0.127761011,51.52785684,202209,-0.04719875,-0.051377833,-0.045149602,-0.078502424,0.0046513546,0.11345653,-0.033910315,0.021478845,0.012336729,0.036865845
290954,-0.1319446,51.5283632,202408,-0.0052199396,-0.08897956,0.120536216,-0.11684046,0.028849116,-0.006505603,0.010024105,0.020323927,0.073849715,0.026554627
290955,-0.159805733,51.5211065,202304,0.15066704,0.0014331456,-0.17750518,0.112547085,0.03459837,-0.021337975,-5.676017e-05,0.044273406,-0.073513635,0.026713459
290956,-0.159460571,51.52117087,202304,-0.013632962,0.056374896,0.0028594753,0.064340174,0.028085552,0.11971651,-0.05869964,-0.04089637,0.03168991,-0.04896796
290957,-0.1611086,51.520149,202304,-0.068096325,0.16224176,-0.111384615,-0.025024036,-0.028342184,0.025840836,-0.0418201,-0.014561343,0.02800663,-0.081496745
290958,-0.161209987,51.52036466,202304,0.011374224,0.14501011,-0.21173397,0.0111733,-0.033209085,-0.026108315,-0.047958326,-0.010889173,0.07912366,-0.08864906
290960,-0.1608433,51.5209178,202304,-0.21038435,0.11810368,-0.07204193,-0.12282846,0.02500727,0.0009747767,0.12559757,-0.1378126,-0.091972545,-0.023970166
290961,-0.160497218,51.5209802,202304,0.116633415,0.08921853,-0.22836083,0.0100838905,0.04106432,0.05155139,0.0036065658,0.011047525,-0.015170274,0.0048968494
290962,-0.16015142,51.52104323,202304,0.002117944,0.049831044,-0.10939314,-0.013159252,0.08930694,0.05071697,0.10450489,0.07525446,-0.08961727,0.011503501
290963,-0.1595064,51.5189159,202304,-0.057775002,0.13257766,-0.012101877,0.0036652826,-0.010113245,-0.11508763,-0.09799594,-0.05280327,0.006727798,-0.035727274
290964,-0.159405273,51.51870019,202304,-0.0011847059,0.16119516,-0.057556096,0.13667856,-0.0043170787,-0.1019273,-0.043396875,-0.0671521,-0.006849632,0.009163052
290965,-0.159304114,51.51848449,202304,-0.011918386,0.18766299,-0.033425953,0.1426129,-0.007986607,-0.0964408,-0.07815,-0.0802044,0.0088899275,0.010476014
290966,-0.159202957,51.51826879,202304,0.13818151,0.13585389,-0.0332245,0.1491911,-0.020824118,-0.042564668,-0.102394395,-0.05506174,0.013758928,0.009027898
290967,-0.161311362,51.52058032,202304,-0.13546,0.18294849,-0.19559321,0.05957457,-0.04071834,-0.01768791,-0.036085546,-0.013773772,-0.008266887,0.05498899
290968,-0.1614127,51.52079599,202304,-0.12481254,0.15755089,-0.21354073,0.08952987,-0.08376408,0.029649373,-0.016697055,-0.017529381,-0.029149845,0.0831481
290969,-0.161514192,51.52101163,202304,0.051166303,-0.030817168,-0.1088831,0.09485112,0.048869133,0.054142617,-0.01277145,0.005310876,0.012074952,-0.08425945
290970,-0.16161583,51.52122725,202304,0.0450824,-0.09167264,-0.02967738,0.12131634,-0.03658852,0.060455486,-0.016633743,0.000683341,0.030158142,-0.053630132
290971,-0.13761392,51.51069913,202208,-0.0127817,-0.17425151,0.011878745,0.04674082,0.055955805,0.07899682,0.0043277056,0.046688035,0.078833,-0.01591205
290972,-0.137818905,51.51088348,202209,-0.009974403,-0.11450809,-0.11011195,-0.07113204,0.033766832,-0.06127848,0.0409932,1.51013355e-05,-0.011817458,-0.08719549
290973,-0.138012143,51.51107313,202208,-0.11783124,-0.0820724,-0.10136763,-0.025480762,0.008159537,-0.0068204724,-0.012729794,-0.011681613,-0.019169658,-0.032167498
290974,-0.138204815,51.51126301,202208,-0.046702616,-0.10238759,-0.0065026474,0.051284328,0.082543954,0.020104343,0.043311954,0.014656816,0.004784278,-0.050957974
290979,-0.144012725,51.51111914,201506,0.123145536,-0.029709546,-0.22175366,-0.045239735,0.04620028,-0.03160637,0.17630923,-0.011289595,-0.038471255,-0.011603138
290980,-0.144227453,51.51129957,201506,0.101594515,-0.058265142,-0.18932682,-0.09169598,-0.020414159,0.029197287,0.1868514,-0.011087046,-0.028244404,-0.039151832
290983,-0.138388209,51.51145643,202209,-0.06782372,-0.11787814,-0.020514635,0.06737391,0.080334425,-0.03819887,0.02253174,0.001593381,-0.044098757,0.02393703
290984,-0.138569699,51.51165056,202209,0.020550348,-0.20877145,-0.030315824,0.08204524,0.105919264,-0.11539816,0.006149674,0.014539754,-0.05086891,0.0054438063
290985,-0.138751816,51.51184445,202407,-0.08801027,-0.1746483,-0.01947629,-0.029213633,0.041490298,-0.028939787,0.030706862,0.017550196,-0.08229278,-0.0045392513
290986,-0.143798,51.5109387,201505,-0.09548209,-0.09880517,0.10263694,-0.105135694,0.15202458,-0.022062436,0.1108788,-0.05912418,-0.050451517,-0.0836808
290987,-0.134528629,51.51205782,202304,-0.07970597,-0.18472946,-0.009147703,-0.13374925,-0.082105786,-5.413984e-05,-0.01954987,-0.0631658,-0.017137107,-0.03227245
290988,-0.134241754,51.51219371,202304,-0.20520851,-0.18699177,0.0041704783,-0.20477277,-0.14554062,0.029928915,0.05579503,-0.12225298,-0.06663726,-0.058641847
290989,-0.13395865,51.51233265,202304,-0.0750868,-0.20546705,-0.0870092,-0.068948105,-0.16511208,0.017925605,-0.07121487,0.0055540376,-0.013972923,-0.015404751
290990,-0.13366708,51.51246431,202304,0.036730405,-0.20668928,-0.06665356,-0.0693559,-0.12279146,0.056515295,-0.015881293,-0.023094734,0.004566323,-0.016029144
290991,-0.135627462,51.51147728,202210,-0.13268663,-0.21418549,-0.033566985,-0.12973478,-0.14617027,-0.030527659,0.048142213,-0.01880836,-0.025194254,0.088681534
290992,-0.135356756,51.51162553,202304,-0.090873055,-0.12055345,0.010795652,-0.09647654,-0.021105403,0.07661783,0.048285075,-0.15169199,-0.04509841,-0.05088999
290993,-0.13508963,51.51177629,202304,-0.03479494,-0.16114104,-0.05629624,-0.060985208,-0.08387746,0.0023562291,-0.020812478,-0.012405514,-0.05881938,0.017343817
290994,-0.134815508,51.51192193,202304,-0.12823167,-0.13062277,0.013647108,-0.07951352,-0.04250573,0.05283204,-0.06275947,-0.002593473,0.018594697,-0.025898863
290999,-0.13336786,51.51258942,202304,-0.19821972,-0.17174384,0.052124426,-0.114522636,-0.09695946,-0.050718326,0.11299502,-0.085796505,-0.068245985,-0.08126114
291004,-0.1389583,51.5102629,202303,0.026392477,-0.15825176,0.00043440153,0.14362478,0.0050336085,-0.022087509,0.019392012,-0.015906356,0.003103649,-0.026649337
291005,-0.138614219,51.51032932,202304,-0.039270435,-0.19969772,0.012854408,0.1331824,-0.0037457624,-0.084133685,-0.04190761,-0.030017331,-0.058723416,-0.060427997
291006,-0.138263316,51.5103761,202304,-0.15609623,-0.20025176,0.1109111,0.16829835,-0.071232416,-0.07542195,-0.03362644,0.062184047,-0.039881893,-0.005276477
291011,-0.136718737,51.51089048,202210,-0.040731166,-0.24620499,-0.027637437,-0.018747507,-0.019281406,-0.0979745,0.055978205,-0.014618718,-0.00645571,0.08402936
291012,-0.136442913,51.51103501,202210,-0.050694168,-0.22728086,-0.026105072,0.053833958,-0.020744825,-0.05394838,-0.0046716514,0.008473545,-0.047411203,0.032215163
291013,-0.136167095,51.51117954,202210,-0.1615914,-0.12016946,0.03295358,-0.009267728,-0.025001932,-0.002882122,0.03525433,-0.013225447,-0.034833465,-0.0033403223
291014,-0.135897631,51.51132866,202210,-0.103995554,-0.1849615,-0.016558435,-0.0042975545,-0.02155294,-0.03906675,-0.04054627,-0.035494097,-0.0140677,0.052157912
291015,-0.137910864,51.51041927,202304,-0.1370273,-0.14815123,0.07573698,0.1607474,-0.025709534,0.007796953,-0.004824743,-0.011705402,-0.05389265,-0.029372886
291016,-0.137565143,51.51048229,202304,-0.026268447,-0.16225076,0.03172536,0.12556034,0.010449552,0.031279907,-0.024808923,-0.040430855,-0.011011525,-0.046475
291017,-0.137257743,51.51059235,202210,-0.06155076,-0.15208393,0.06503227,0.10248662,0.021827986,0.07568041,-0.008102321,-0.017778786,0.018983718,0.02798714
291018,-0.136990038,51.51074271,202210,-0.12251202,-0.14961159,-0.039918482,-0.031526145,-0.12709594,-0.050853066,-0.055267364,-0.044287734,-0.07034411,0.066306084
291021,-0.151257419,51.50919007,202208,-0.06436554,0.047312174,-0.09292519,-0.012808435,-0.06691404,0.050930444,0.05000322,0.08929274,0.044630945,-0.06906479
291036,-0.139055289,51.51337686,202304,-0.095739074,-0.23200545,-0.034346547,-0.08357809,-0.18410404,-0.0023959936,-0.031934585,-0.010738243,-0.06083232,0.102834105
291042,-0.138659383,51.51300136,202304,-0.006042827,-0.2832553,-0.062013913,-0.04305141,-0.16290054,-0.06642335,-0.0880742,0.010546875,-0.10165935,0.05469387
291043,-0.148275962,51.51011639,202211,-0.16306537,-0.10797759,-0.0061536347,0.017312417,-0.13882738,-0.05368625,-0.009708929,0.04844523,0.09436599,-0.06582717
291047,-0.139421892,51.51398014,202304,-0.056191105,-0.21416599,0.029309006,-0.06735407,-0.16203515,-0.0023197858,-0.008422245,0.059473384,-0.01662775,-0.031672128
291049,-0.1497617,51.5092648,202304,0.30617356,-0.005253883,-0.25062665,-0.011124428,0.03209758,0.05850546,0.07257236,0.01952977,0.06268669,-0.029641412
291050,-0.148571065,51.50983013,202208,0.12017398,0.057678353,-0.28252658,0.01719322,-0.10242647,0.09441289,0.0985091,0.09500648,-0.016982697,0.049320802
291051,-0.159548154,51.51795029,202304,-0.018235052,0.20910473,-0.07572731,0.114318706,-0.0506004,-0.07650525,-0.106148556,-0.0970363,-0.013906305,0.04199515
291052,-0.159449811,51.51773408,202304,-0.059084732,0.20211685,-0.03572695,0.13935606,0.0077844523,-0.023813644,-0.09489693,-0.09224952,0.0062781577,0.044125874
291053,-0.159351469,51.51751787,202304,-0.0760967,0.21025264,-0.049850702,0.14132874,-0.023482064,-0.06167847,-0.09531322,-0.0975376,0.003912741,0.04484369
291054,-0.159253128,51.51730166,202304,-0.057287343,0.19715887,-0.066757746,0.10021277,0.0048314044,-0.05322596,-0.13475318,-0.10051014,-0.019036144,0.029606836
291055,-0.159941557,51.51881511,202304,-0.05971169,0.12260397,0.015262451,0.027346965,0.04343701,-0.0066453884,-0.07091656,-0.020262923,-0.006599611,0.024562275
291056,-0.159843188,51.51859891,202304,-0.0011196915,0.08400681,-0.050735086,0.061200753,-0.013231095,0.0025428392,-0.16044617,-0.10861498,0.04964997,0.029322887
291057,-0.159744842,51.5183827,202304,-0.042414766,0.20238526,-0.05462545,0.14061731,-0.02187479,-0.06889774,-0.11373451,-0.08491309,-0.0033443838,0.039617207
291058,-0.159646498,51.51816649,202304,-0.06282624,0.23789977,-0.080348015,0.10347613,-0.036984533,-0.071281366,-0.12678377,-0.078558885,-0.027822101,0.034714386
291059,-0.158748071,51.51622315,202211,-0.07303915,0.14313897,-0.0638444,-0.074118845,0.06513242,0.075198986,0.021716014,-0.021085557,0.049296297,0.032894883
291060,-0.158647233,51.51600739,202207,-0.002995482,0.17791367,-0.08844632,-0.09454112,0.024121761,-0.079263106,0.055306904,-0.033051718,0.054753955,0.040169496
291061,-0.158546395,51.51579163,202407,-0.23176399,0.098724335,-0.011788915,-0.0408869,-0.078633785,0.04189382,0.01824768,-0.018405525,0.045275364,0.047812145
291062,-0.1378479,51.5122587,202407,-0.054868955,-0.13020985,-0.13124058,-0.083081685,-0.081624866,0.020113043,-0.005610244,0.04079382,-0.060063522,0.03635914
291063,-0.159154788,51.51708546,202304,0.0016490588,0.1475639,0.0028503318,0.12520973,0.0011660992,-0.056357473,-0.04911828,-0.10375575,-0.01065946,-0.013486394
291064,-0.159053389,51.51686986,202304,-0.14825852,0.16129684,0.08384632,-0.16643016,0.010615185,0.0631481,0.09396477,-0.14477469,-0.06758776,0.0075262995
291065,-0.158949751,51.51665467,202211,-0.050248973,0.18077743,-0.047626834,-0.101180844,0.043700047,-0.036062736,-0.06382919,-0.0591152,0.05778481,0.05307448
291066,-0.158848911,51.51643891,202211,-0.064851105,0.17621702,-0.065965086,-0.14800912,0.08226586,-0.006463668,-0.0042034024,-0.04321111,0.031764656,0.039091792
291067,-0.158697184,51.51719028,202304,0.047250953,0.19303018,-0.0638609,0.09659869,-0.014704032,-0.095128626,-0.1161189,-0.08266391,-0.018138263,0.01321777
291068,-0.158596023,51.51697458,202304,0.021935698,0.1352968,0.009329904,-0.029139144,0.021494249,-0.019485986,-0.12084124,-0.042371143,0.06328051,-0.04479437
291069,-0.1610753,51.5214113,202409,-0.072742514,0.049093902,0.16553181,-0.052726768,0.094923824,-0.01039549,-0.00633743,0.0443449,0.009504609,-0.0047524227
291070,-0.160975186,51.52119541,202409,-0.18266243,0.06226707,0.015643055,0.011317074,0.09793258,0.045863297,0.069777675,0.057144567,-0.047872763,0.0012885721
291071,-0.159101801,51.51805309,202304,0.085701175,0.14336878,-0.035111796,0.14009689,-0.015978964,-0.10518829,-0.074902385,-0.0758854,-0.0075904606,-0.002404856
291072,-0.159000645,51.51783739,202304,-0.036021907,0.20752953,-0.042348515,0.15560384,-0.011170254,-0.15172374,-0.059394766,-0.09018388,0.010391831,0.027425237
291073,-0.158899491,51.51762168,202304,-0.010913516,0.1885327,-0.02811492,0.13736093,-0.023289025,-0.11912998,-0.08160345,-0.04918031,0.0010311117,0.005454507
291074,-0.158798337,51.51740598,202304,-0.023022825,0.1900495,-0.049434893,0.12327444,0.001097666,-0.095217854,-0.08743837,-0.07629074,0.020878756,0.023197938
291075,-0.160290281,51.51968139,202407,-0.2262272,0.082720324,0.015025815,-0.15440938,-0.05623392,0.041514456,0.037068095,-0.058433447,-0.036749545,0.05164721
291076,-0.160194843,51.51946468,202304,-0.10768754,0.20120277,-0.12909928,0.08669059,-0.06427039,-0.04777289,-0.08485591,-0.06817674,-0.0047899806,0.04451141
291077,-0.16009774,51.51924826,202304,-0.08541416,0.19746476,-0.14339377,0.06825031,-0.07081544,-0.060046524,-0.095963545,-0.07092486,-0.009519842,0.065235406
291078,-0.160000535,51.51903185,202304,0.055282447,0.11556943,-0.11714414,-0.019701421,0.05527918,0.0039156666,-0.10700487,-0.029702397,-0.024974898,0.0373395
291079,-0.160680021,51.52054684,202304,-0.0988337,0.18430755,-0.15975589,0.019326473,-0.04867133,-0.05159051,-0.04448171,-0.05545254,0.038497396,-0.022206027
291080,-0.16058468,51.52033011,202304,-0.15929823,0.2085211,-0.09335722,-0.011621804,-0.05072368,0.08801941,-0.01910585,-0.029855605,0.03746738,-0.009369073
291081,-0.160488297,51.52011357,202304,-0.140987,0.16960783,-0.10421837,0.11504582,-0.056057565,0.039457556,-0.07126558,-0.083289005,-0.025731193,0.03348633
291082,-0.160389136,51.51989751,202304,-0.20352252,0.17900807,-0.09808564,0.07029532,-0.018025026,-0.0032113944,-0.035309155,-0.11201622,-0.013834963,0.036039855
291103,-0.145551747,51.51145218,202208,0.014041338,-0.018270282,-0.12855163,-0.058454704,0.14995864,-0.069309436,0.07074435,0.08229333,0.009562352,-0.024730016
291104,-0.14520938,51.51152199,202208,0.09339717,-0.00772004,-0.17980774,-0.023383068,0.1165292,-0.008462615,0.11375421,0.08080127,0.045311812,-0.018892108
291105,-0.144867011,51.51159178,202208,0.060871955,0.02101923,-0.13818367,-0.06755064,0.09725538,-0.021055311,0.060853567,0.12540962,0.031259444,-0.012169388
291106,-0.144543763,51.51168954,202208,0.25863454,-0.06791613,-0.21286733,0.024279475,0.04037028,0.06602364,0.08283003,0.059059,-0.030656828,0.039566904
291123,-0.146852382,51.51097131,202208,0.17335415,0.038885213,-0.23880845,0.029271008,0.0061989124,0.0022495529,0.10746246,0.050532974,-0.083358504,0.06987515
291124,-0.146577435,51.51124016,202208,0.28283462,-0.022252977,-0.12772681,0.010572026,0.04752414,-0.12596366,0.07650467,0.122498,0.040418457,0.016804198
291125,-0.146235906,51.51131151,202208,0.15174744,-0.051185917,-0.13255644,-0.03376782,0.04717023,-0.05745335,0.028425451,0.089416325,-0.042180162,0.03565606
291126,-0.14589412,51.5113824,202208,0.014194315,-0.020532588,-0.1706812,-0.046757996,0.1263513,-0.022524731,0.045934416,0.14305528,-0.02043405,0.012900758
291127,-0.1485053,51.5130671,202304,-0.24648646,0.04529452,-0.006200602,-0.090886906,0.061825927,0.08788364,0.1261913,-0.10067408,-0.08929095,-0.039748527
291128,-0.148159819,51.51313061,202208,-0.03342337,0.011264306,-0.18496877,-0.068604834,0.03194853,0.01938781,0.091029845,0.049242,0.0028030192,0.026970303
291129,-0.147814927,51.51319542,202208,0.0027125843,-0.07570872,-0.19413568,-0.11094962,-0.0031348371,0.0074557024,0.020290956,0.052057147,-0.033326782,-0.0034749631
291130,-0.1467439,51.510757,202208,-0.044229943,-0.041421413,-0.113420404,-0.020880645,0.014389277,-0.054438997,0.07984738,0.06832312,-0.07212402,0.039633103
291155,-0.149269884,51.51058754,202304,0.15268454,-0.016602313,-0.14047267,-0.00831813,0.006224469,0.050116032,0.0027348988,0.037391443,0.047190033,-0.12797873
